relative_velocity,miss_distance,absolute_magnitude,avg_est_diameter
1.3080012586331309,-0.25329997182337116,0.14958542435165903,-0.37439126719777116
-1.2828774557075142,-1.142459429730135,1.3586611689827626,-0.5699749793354439
0.3552939408849044,-0.25250350172671404,0.9686367352307945,-0.5361012589445346
-0.42751879223184613,0.7555976323560907,0.7558961350024473,-0.5089763381803579
2.056660504010946,1.157565560526306,-0.6304634431522784,0.05879739768689172
-0.575486386938778,-1.5518178768282727,1.1813773354591404,-0.5566776156262893
-0.747918622624928,-0.13938470071634032,1.0395502686402431,-0.5436005472447063
-1.3403506941392938,0.031783465566715734,1.5004882358016611,-0.5786149127993082
0.050669530395005,-0.2264240331853586,0.5076987680693765,-0.4662384149420127
-1.4775335369626945,-1.2382851252913007,1.1459205687544167,-0.55363059828594
-0.22377534763362722,-0.16247617310174223,0.9331799685260695,-0.5320845077783786
0.33561635578709387,-1.226883707080386,0.2949581678410293,-0.41687917327963536
0.5707637410797641,0.32740803854726347,-0.733288066595979,0.15597300220729982
-0.47336812062200495,0.7195493904852277,-0.13052303261566375,-0.2660344891199573
-0.6715477953434413,0.16365591647821026,0.22759031110205366,-0.39818403472429326
-0.8409756092153609,0.11499738885918787,1.1813773354591404,-0.5566776156262893
-1.0367763632981641,-1.4666436830560596,0.61406906818355,-0.4862509977938799
-0.8834590936957807,-1.7240391191481825,1.4614857924264644,-0.576395307907238
-1.335855185463915,-0.3952534836770818,0.5679752714674087,-0.4779171654150547
-0.9916970415891972,-1.0178222607529006,-0.733288066595979,0.15597300220729982
-0.7355150892518656,-0.929178250109589,1.0395502686402431,-0.5436005472447063
0.3337736678311344,-1.3171743413590309,0.6715090302452034,-0.49596173674301075
0.2781139161480475,-0.03145886698089305,-0.3432636328440097,-0.15295899894835996
0.3138535945381568,-0.05071351993469194,-1.3005963338715707,1.0026871807586242
0.03697111654852452,-0.6605321241488634,1.3788715260044564,-0.5713055068576252
-0.920081350147062,-0.8087068322964794,-0.05960949920621513,-0.29729672579060157
-0.9387383369507399,1.2907784021634643,-0.8396583667101526,0.271133396509102
-0.47951624000802595,-1.6521162741415194,1.3586611689827626,-0.5699749793354439
-0.7752604424847912,-1.0378169582495058,-0.7155596832436166,0.13827940429439506
1.2769342857194776,-1.4916991574334453,0.8516294051052031,-0.5221128495871783
-0.47185105263160404,-0.4259088496087973,0.18858786772685698,-0.3865889033561573
1.3236766749566717,0.9166521614636854,-0.07733788255857635,-0.2897489993000459
0.9890319061717432,-0.2347469309796339,-1.2651395671668457,0.9295943247823919
-0.8956500208215822,0.12824006948151223,1.1778316587886686,-0.5563791894685293
2.0497725123808066,1.361613004205869,-0.1766168293318052,-0.2441142765199559
-0.9757754324076088,0.9844270396230489,1.1813773354591404,-0.5566776156262893
1.1741259154453731,0.8527354194403818,-0.9283002834719637,0.38003051552970635
0.9714365186926157,0.4718054655219848,0.9686367352307945,-0.5361012589445346
-0.7868177369296637,0.26218675929076696,0.10349162763551761,-0.3591561863699931
3.043251184953737,0.8736736343362713,-1.1587692670526721,0.7294684961733509
0.7813605445676732,1.3585459452082491,0.15667677769260505,-0.37665522371513593
-1.3930726573956003,1.2801303968090882,0.5467012114445732,-0.473899242256624
1.1064158931154244,1.5960766119210805,2.3159938700103235,-0.6065197202746144
-0.04684569046139356,0.04680103303869036,-0.4850906996629082,-0.05822401280802285
-1.5540945329421072,0.10655205224546936,1.5004882358016611,-0.5786149127993082
1.2065196774072047,0.18858723527778826,1.231016808845755,-0.5607144395888064
-1.722477068721205,-0.2978828929576649,-0.13052303261566375,-0.2660344891199573
-1.384987670721899,-1.6803234845659756,1.5714017692111097,-0.582373460213861
0.4312657025323201,-1.147119491838915,0.04676080090795845,-0.33910893770545947
-0.8173776007117752,0.2678061353265709,-0.44963393295818327,-0.08356799945125176
-0.31183256795242914,-1.798901007461103,2.1387100364867013,-0.6026847187315975
0.46154356020670523,1.080376748332615,-0.5914609997770818,0.025202318029995542
0.6266866514888578,0.9658799448614478,1.5997671825748887,-0.5837825903814564
1.2611412702117857,1.1234213239872703,0.011304034203234765,-0.3258082244787125
1.017150951936043,1.254926734310991,1.323204402278039,-0.5675546473834508
-1.516309060460418,-1.7605581641971164,2.3159938700103235,-0.6065197202746144
0.8855398959737092,0.5372887104894589,-0.7545621266188133,0.17775018123368164
-0.10388837334801543,0.8919469797731917,-0.5205474663676319,-0.03168560084300023
-1.1686357400625433,-1.3466372951901104,-0.6411004731636949,0.06825892538802353
-0.6586650406212686,-0.9505878275301132,-0.44963393295818327,-0.08356799945125176
-0.01788070755945563,0.33996681463040807,2.0323397363725277,-0.5999222132923584
0.4284766448532859,0.6570693629525705,-0.6978312998912541,0.12098856190165584
1.8210511925578954,1.5918372212953222,-0.768744833300704,0.1926062085465184
-0.47650505120100217,1.0342599060186344,1.2806562822323693,-0.5644992122847255
1.5165315370205614,-1.6969513333575492,0.879285683134888,-0.5256135465015582
-0.5162102559850182,0.5895922390045939,-0.7935645699940113,0.21927193380911023
-1.1281095176887457,1.1978656797954137,0.9331799685260695,-0.5320845077783786
-0.80019911968423,1.0819552084331174,-0.18725385934322292,-0.23886666995029984
0.8988234054346603,1.5761812091563125,-1.438877724019995,1.3221973689256517
-0.5998644619798887,-0.9844051429420747,1.5855844758929993,-0.5830845144062451
-0.5861272486029382,0.9332955385178976,0.6495258348882738,-0.49233059679026103
0.20296090087692503,1.2379211212416519,0.2595014011363056,-0.4072436582692212
-1.5285712709780412,0.0488314009127653,1.5714017692111097,-0.582373460213861
-1.3098814276824968,0.43884711076430943,1.6529523326319762,-0.5862887813181085
-0.5106200107559284,-1.0085480651800067,-1.956546517908972,3.185739137342037
1.3081587790762397,-0.2382150580571582,-1.194226033757397,0.793129712375117
0.41880137133367623,-1.7907469998330408,1.8195991361441806,-0.593108741181761
-1.2783890293518858,1.0122554763185858,-0.768744833300704,0.1926062085465184
-1.6493868395992846,-0.672819998804109,0.5786123014788251,-0.4798848761917771
1.2036935495241634,-0.5532770810758662,0.5076987680693765,-0.4662384149420127
0.6648361342058181,1.1850771740633268,1.8692386095307951,-0.5948708786937872
0.3181393852413545,-1.396242832494565,-0.05960949920621513,-0.29729672579060157
0.6037069093477738,1.157726357106765,2.057159473065835,-0.60060134400206
-1.3268780015451105,-1.5692255909364363,1.8905126695536292,-0.5955919889395541
-1.4218887457062406,-0.2037909726194181,0.9934564719241017,-0.5388049271906136
-0.5470259341247674,-0.5570558335583874,-1.8749959544881056,2.803119387089051
-1.2636804952379983,-0.9276165282302982,0.6849826015929987,-0.49813656862032096
0.4496711173103459,0.24762650568727312,-1.2651395671668457,0.9295943247823919
-0.05936677359148631,0.1261957276230127,1.4863055291197718,-0.5778207624659547
-1.0070510881318717,-1.6468915312802204,0.4013284679552029,-0.443260895507529
